trial,time,drone_id,depot_id,pkg_id,agent_tw_earliest_time,agent_tw_latest_time,agent_tw_avail,reward,true_return_time,true_delivery_time,approx_travel_time,true_travel_time
5,58,dn9,3,pkg46,56.0,64.0,73,1000.0,80,69,9,11
5,59,dn1,1,pkg52,63.0,72.0,83,1000.0,67,63,11,4
5,59,dn8,3,pkg53,67.0,77.0,80,1000.0,73.0,67.0,3,6.0
5,60,dn7,3,pkg54,68.0,74.0,84,1000.0,92,76,10,16
5,61,dn10,4,pkg55,71.0,79.0,88,1000.0,99,80,9,19
5,65,dn15,5,pkg56,75.0,80.0,90,1000.0,95,80,10,15
5,66,dn2,1,pkg57,71.0,78.0,84,1000.0,78,72,6,6
5,67,dn1,1,pkg58,75.0,84.0,94,1000.0,87,77,10,10
5,68,dn4,2,pkg59,76.0,84.0,91,1000.0,112,90,7,22
5,69,dn5,2,pkg60,77.0,86.0,94,1000.0,89,79,8,10
5,70,dn11,4,pkg61,75.0,80.0,84,1000.0,96,83,4,13
5,75,dn8,3,pkg62,85.0,92.0,98,1000.0,97,86,6,11
5,78,dn2,1,pkg63,84.0,92.0,99,1000.0,96,87,7,9
5,80,dn3,1,pkg64,87.0,93.0,101,1000.0,89.0,87.0,8,2.0
5,82,dn9,3,pkg65,89.0,96.0,105,1000.0,91.0,89.0,9,2.0
5,85,dn13,5,pkg67,90.0,96.0,103,1000.0,99,92,7,7
5,86,dn12,4,pkg68,94.0,102.0,112,1000.0,124,105,10,19
5,88,dn1,1,pkg69,97.0,105.0,116,1000.0,124,106,11,18
5,89,dn3,1,pkg70,96.0,101.0,108,1000.0,123,106,7,17
5,89,dn5,2,pkg66,91.0,99.0,110,1000.0,127,108,11,19
5,91,dn14,5,pkg72,98.0,106.0,114,1000.0,102.0,98.0,8,4.0
5,93,dn7,3,pkg73,103.0,113.0,120,1000.0,106.0,103.0,7,3.0
5,96,dn2,1,pkg71,99.0,105.0,109,1000.0,126,111,4,15
5,97,dn8,3,pkg74,106.0,112.0,118,1000.0,109.0,106.0,6,3.0
5,98,dn6,2,pkg75,105.0,112.0,119,1000.0,140,119,7,21
6,0,dn1,1,pkg4,5.0,13.0,17,1000.0,9.0,5.0,4,4.0
6,0,dn2,1,pkg2,8.0,13.0,18,1000.0,28,14,5,14
6,0,dn3,1,pkg1,8.0,14.0,19,1000.0,14.0,8.0,5,6.0
6,0,dn4,2,pkg3,6.0,14.0,18,1000.0,36,18,4,18
6,0,dn5,2,pkg15,6.0,12.0,18,1000.0,20,10,6,10
6,0,dn6,2,pkg13,6.0,13.0,19,1000.0,34,17,6,17
6,0,dn7,3,pkg14,6.0,14.0,16,1000.0,18,9,2,9
6,0,dn8,3,pkg7,7.0,13.0,17,1000.0,11.0,7.0,4,4.0
6,0,dn9,3,pkg12,8.0,14.0,17,1000.0,28,14,3,14
6,0,dn10,4,pkg22,9.0,16.0,19,1000.0,24,12,3,12
6,0,dn11,4,pkg9,8.0,16.0,22,1000.0,42,21,6,21
6,0,dn12,4,pkg21,8.0,14.0,22,1000.0,24,12,8,12
6,0,dn13,5,pkg16,5.0,11.0,15,1000.0,7.0,5.0,4,2.0
6,0,dn14,5,pkg6,10.0,16.0,19,1000.0,13.0,10.0,3,3.0
6,0,dn15,5,pkg20,8.0,14.0,19,1000.0,15.0,8.0,5,7.0
6,7,dn13,5,pkg17,9.0,16.0,24,1000.0,19,13,8,6
6,9,dn1,1,pkg10,8.0,14.0,21,1000.0,27,18,7,9
6,11,dn8,3,pkg23,9.0,16.0,20,1000.0,35,23,4,12
6,13,dn14,5,pkg11,9.0,18.0,29,1000.0,27,20,11,7
6,14,dn3,1,pkg18,8.0,17.0,25,1000.0,34,24,8,10
6,15,dn15,5,pkg25,15.0,23.0,30,1000.0,27,21,7,6
6,18,dn7,3,pkg5,10.0,19.0,23,1000.0,38,28,4,10
6,19,dn13,5,pkg28,21.0,29.0,33,1000.0,29,24,4,5
6,20,dn5,2,pkg26,22.0,32.0,37,1000.0,50,35,5,15
6,24,dn10,4,pkg31,31.0,37.0,45,1000.0,46,35,8,11
6,24,dn12,4,pkg33,34.0,43.0,50,1000.0,40.0,34.0,7,6.0
6,27,dn1,1,pkg30,25.0,31.0,40,1000.0,35,31,9,4
6,27,dn14,5,pkg35,32.0,39.0,40,1000.0,33.0,32.0,1,1.0
6,27,dn15,5,pkg32,29.0,39.0,47,1000.0,39,33,8,6
6,28,dn9,3,pkg29,24.0,34.0,40,1000.0,64,46,6,18
6,31,dn2,1,pkg38,39.0,48.0,56,1000.0,63,47,8,16
6,34,dn3,1,pkg39,42.0,50.0,58,1000.0,60,47,8,13
6,34,dn6,2,pkg36,34.0,43.0,47,1000.0,64,49,4,15
6,35,dn8,3,pkg37,35.0,40.0,48,1000.0,73,54,8,19
6,36,dn1,1,pkg40,46.0,51.0,58,1000.0,51.0,46.0,7,5.0
6,36,dn4,2,pkg34,35.0,43.0,53,1000.0,82,59,10,23
6,37,dn13,5,pkg41,44.0,52.0,60,1000.0,55,46,8,9
6,40,dn12,4,pkg42,48.0,56.0,64,1000.0,58,49,8,9
6,43,dn7,3,pkg43,48.0,58.0,61,1000.0,59,51,3,8
6,50,dn5,2,pkg44,52.0,61.0,71,1000.0,76,63,10,13
6,55,dn1,1,pkg45,62.0,67.0,72,1000.0,71,63,5,8
6,63,dn7,3,pkg46,71.0,80.0,89,1000.0,95,79,9,16
6,64,dn6,2,pkg47,72.0,78.0,88,1000.0,79.0,72.0,10,7.0
6,66,dn9,3,pkg48,76.0,84.0,88,1000.0,88,77,4,11
6,67,dn2,1,pkg49,72.0,77.0,87,1000.0,89,78,10,11
6,70,dn13,5,pkg50,79.0,86.0,94,1000.0,87.0,79.0,8,8.0
6,73,dn1,1,pkg51,83.0,89.0,93,1000.0,111,92,4,19
6,74,dn10,4,pkg52,83.0,90.0,96,1000.0,126,100,6,26
6,77,dn3,1,pkg53,86.0,91.0,97,1000.0,105,91,6,14
6,80,dn8,3,pkg54,90.0,97.0,105,1000.0,95.0,90.0,8,5.0
6,83,dn11,4,pkg55,90.0,96.0,106,1000.0,113,98,10,15
6,86,dn4,2,pkg56,92.0,98.0,105,1000.0,95.0,92.0,7,3.0
6,87,dn5,2,pkg57,93.0,100.0,107,1000.0,135,111,7,24
6,89,dn2,1,pkg58,96.0,106.0,112,1000.0,117,103,6,14
6,91,dn9,3,pkg59,100.0,108.0,112,1000.0,105.0,100.0,4,5.0
6,92,dn6,2,pkg60,102.0,107.0,114,1000.0,107.0,102.0,7,5.0
6,94,dn12,4,pkg61,102.0,112.0,121,1000.0,118,106,9,12
6,96,dn7,3,pkg62,106.0,111.0,116,1000.0,132,114,5,18
6,97,dn4,2,pkg63,104.0,111.0,121,1000.0,133,115,10,18
6,98,dn8,3,pkg64,103.0,108.0,113,1000.0,136,117,5,19
7,0,dn1,1,pkg5,5.0,10.0,17,1000.0,9.0,5.0,7,4.0
7,0,dn2,1,pkg11,9.0,14.0,17,1000.0,16.0,9.0,3,7.0
7,0,dn3,1,pkg7,5.0,12.0,18,1000.0,16,8,6,8
7,0,dn4,2,pkg13,6.0,13.0,16,1000.0,34,17,3,17
7,0,dn5,2,pkg16,6.0,14.0,16,1000.0,14,7,2,7
7,0,dn6,2,pkg12,5.0,11.0,17,1000.0,20,10,6,10
7,0,dn7,3,pkg8,5.0,12.0,13,1000.0,20,10,1,10
7,0,dn8,3,pkg3,5.0,11.0,19,1000.0,14,7,8,7
7,0,dn9,3,pkg19,7.0,12.0,20,1000.0,30,15,8,15
7,0,dn10,4,pkg4,5.0,12.0,16,1000.0,20,10,4,10
7,0,dn11,4,pkg1,10.0,15.0,18,1000.0,16.0,10.0,3,6.0
7,0,dn12,4,pkg21,5.0,15.0,20,1000.0,26,13,5,13
7,0,dn13,5,pkg14,7.0,16.0,19,1000.0,10.0,7.0,3,3.0
7,0,dn14,5,pkg2,10.0,15.0,20,1000.0,13.0,10.0,5,3.0
7,0,dn15,5,pkg17,10.0,17.0,25,1000.0,24,12,8,12
7,9,dn1,1,pkg18,8.0,14.0,20,1000.0,43,26,6,17
7,10,dn13,5,pkg15,8.0,18.0,26,1000.0,30,20,8,10
7,13,dn14,5,pkg27,16.0,21.0,27,1000.0,21,17,6,4
7,14,dn5,2,pkg10,7.0,17.0,20,1000.0,28,21,3,7
7,14,dn8,3,pkg25,11.0,16.0,24,1000.0,44,29,8,15
7,16,dn2,1,pkg9,7.0,17.0,25,1000.0,32,24,8,8
7,16,dn3,1,pkg24,11.0,17.0,25,1000.0,50,33,8,17
7,16,dn11,4,pkg28,16.0,21.0,28,1000.0,58,37,7,21
7,20,dn6,2,pkg31,21.0,29.0,31,1000.0,66,43,2,23
7,20,dn7,3,pkg32,19.0,25.0,32,1000.0,42,31,7,11
7,20,dn10,4,pkg37,27.0,33.0,35,1000.0,44,32,2,12
7,21,dn14,5,pkg29,15.0,24.0,30,1000.0,29,25,6,4
7,24,dn15,5,pkg34,25.0,31.0,36,1000.0,36,30,5,6
7,26,dn12,4,pkg35,24.0,30.0,36,1000.0,72,49,6,23
7,28,dn5,2,pkg36,24.0,33.0,38,1000.0,62,45,5,17
7,29,dn14,5,pkg38,26.0,32.0,39,1000.0,51,40,7,11
7,30,dn9,3,pkg41,39.0,48.0,54,1000.0,54,42,6,12
7,30,dn13,5,pkg33,25.0,35.0,41,1000.0,44,37,6,7
7,32,dn2,1,pkg39,29.0,38.0,44,1000.0,50,41,6,9
7,34,dn4,2,pkg40,33.0,42.0,45,1000.0,50,42,3,8
7,40,dn15,5,pkg46,50.0,59.0,68,1000.0,60,50,9,10
7,42,dn7,3,pkg45,48.0,57.0,67,1000.0,62,52,10,10
7,43,dn1,1,pkg43,45.0,51.0,62,1000.0,81,62,11,19
7,44,dn8,3,pkg49,50.0,59.0,63,1000.0,64,54,4,10
7,44,dn10,4,pkg42,40.0,45.0,56,1000.0,70,57,11,13
7,48,dn13,5,pkg50,55.0,64.0,74,1000.0,62,55,10,7
7,50,dn4,2,pkg48,53.0,61.0,63,1000.0,64,57,2,7
7,52,dn14,5,pkg51,58.0,63.0,72,1000.0,74,63,9,11
7,54,dn9,3,pkg52,60.0,70.0,73,1000.0,70,62,3,8
7,57,dn2,1,pkg53,66.0,72.0,77,1000.0,71.0,66.0,5,5.0
7,59,dn3,1,pkg54,67.0,73.0,77,1000.0,81,70,4,11
7,60,dn11,4,pkg55,67.0,75.0,79,1000.0,92,76,4,16
7,61,dn15,5,pkg56,69.0,79.0,85,1000.0,76.0,69.0,6,7.0
7,62,dn7,3,pkg57,68.0,75.0,81,1000.0,88,75,6,13
7,68,dn8,3,pkg59,73.0,83.0,85,1000.0,90,79,2,11
7,70,dn10,4,pkg58,72.0,78.0,85,1000.0,84,77,7,7
7,71,dn2,1,pkg60,81.0,87.0,88,1000.0,93,82,1,11
7,72,dn4,2,pkg61,77.0,86.0,91,1000.0,94,83,5,11
7,74,dn9,3,pkg62,80.0,90.0,95,1000.0,83.0,80.0,5,3.0
7,75,dn13,5,pkg63,82.0,91.0,94,1000.0,84.0,82.0,3,2.0
7,77,dn5,2,pkg64,84.0,94.0,100,1000.0,107,92,6,15
7,78,dn6,2,pkg65,83.0,88.0,94,1000.0,128,103,6,25
7,79,dn12,4,pkg66,86.0,93.0,103,1000.0,129,104,10,25
7,86,dn1,1,pkg68,91.0,99.0,102,1000.0,110,98,3,12
7,87,dn3,1,pkg69,93.0,101.0,110,1000.0,109,98,9,11
7,88,dn7,3,pkg70,97.0,103.0,112,1000.0,100.0,97.0,9,3.0
7,90,dn8,3,pkg71,99.0,108.0,117,1000.0,128,109,9,19
7,91,dn9,3,pkg72,101.0,108.0,119,1000.0,110.0,101.0,11,9.0
7,93,dn2,1,pkg73,98.0,105.0,116,1000.0,113,103,11,10
7,94,dn4,2,pkg67,89.0,99.0,104,1000.0,116,105,5,11
7,94,dn10,4,pkg74,101.0,106.0,108,1000.0,118,106,2,12
7,99,dn13,5,pkg75,107.0,114.0,122,1000.0,121,110,8,11
8,0,dn1,1,pkg15,5.0,12.0,13,1000.0,9.0,5.0,1,4.0
8,0,dn2,1,pkg13,5.0,14.0,18,1000.0,10,5,4,5
8,0,dn3,1,pkg2,5.0,13.0,20,1000.0,14,7,7,7
8,0,dn4,2,pkg1,5.0,10.0,18,1000.0,20,10,8,10
8,0,dn5,2,pkg7,5.0,11.0,18,1000.0,20,10,7,10
8,0,dn6,2,pkg4,5.0,10.0,20,1000.0,26,13,10,13
8,0,dn7,3,pkg5,7.0,12.0,17,1000.0,12.0,7.0,5,5.0
8,0,dn8,3,pkg11,5.0,15.0,19,1000.0,9.0,5.0,4,4.0
8,0,dn9,3,pkg6,6.0,16.0,20,1000.0,14,7,4,7
8,0,dn10,4,pkg12,10.0,15.0,17,1000.0,18.0,10.0,2,8.0
8,0,dn11,4,pkg19,8.0,17.0,19,1000.0,22,11,2,11
8,0,dn12,4,pkg21,6.0,16.0,20,1000.0,28,14,4,14
8,0,dn13,5,pkg8,9.0,14.0,16,1000.0,10.0,9.0,2,1.0
8,0,dn14,5,pkg14,9.0,16.0,22,1000.0,18,9,6,9
8,0,dn15,5,pkg3,10.0,16.0,24,1000.0,17.0,10.0,8,7.0
8,9,dn1,1,pkg16,9.0,18.0,20,1000.0,25,17,2,8
8,9,dn8,3,pkg24,9.0,16.0,22,1000.0,13,11,6,2
8,10,dn2,1,pkg25,11.0,16.0,20,1000.0,30,20,4,10
8,10,dn13,5,pkg10,9.0,18.0,26,1000.0,20,15,8,5
8,12,dn7,3,pkg9,10.0,18.0,27,1000.0,34,23,9,11
8,13,dn8,3,pkg22,8.0,16.0,27,1000.0,29,21,11,8
8,14,dn3,1,pkg20,5.0,15.0,23,1000.0,50,32,8,18
8,14,dn9,3,pkg23,10.0,17.0,27,1000.0,60,37,10,23
8,17,dn15,5,pkg27,16.0,24.0,30,1000.0,31,24,6,7
8,18,dn10,4,pkg28,18.0,28.0,36,1000.0,42,30,8,12
8,18,dn14,5,pkg30,21.0,28.0,31,1000.0,23.0,21.0,3,2.0
8,20,dn4,2,pkg26,15.0,21.0,29,1000.0,44,32,8,12
8,20,dn5,2,pkg31,21.0,30.0,40,1000.0,58,39,10,19
8,20,dn13,5,pkg29,20.0,28.0,37,1000.0,46,33,9,13
8,22,dn11,4,pkg33,26.0,32.0,35,1000.0,56,39,3,17
8,25,dn1,1,pkg32,25.0,34.0,38,1000.0,37,31,4,6
8,25,dn14,5,pkg35,32.0,41.0,48,1000.0,39,32,7,7
8,26,dn6,2,pkg34,32.0,37.0,38,1000.0,76,51,1,25
8,30,dn8,3,pkg36,38.0,47.0,55,1000.0,41.0,38.0,8,3.0
8,33,dn2,1,pkg37,41.0,46.0,53,1000.0,44.0,41.0,7,3.0
8,34,dn12,4,pkg38,44.0,52.0,53,1000.0,66,50,1,16
8,35,dn7,3,pkg39,44.0,50.0,56,1000.0,51.0,44.0,6,7.0
8,37,dn1,1,pkg40,42.0,48.0,56,1000.0,71,54,8,17
8,39,dn14,5,pkg42,44.0,50.0,53,1000.0,46.0,44.0,3,2.0
8,41,dn8,3,pkg43,47.0,53.0,61,1000.0,63,52,8,11
8,42,dn10,4,pkg41,45.0,50.0,54,1000.0,84,63,4,21
8,43,dn15,5,pkg45,48.0,54.0,60,1000.0,59,51,6,8
8,44,dn2,1,pkg46,52.0,60.0,67,1000.0,74,59,7,15
8,44,dn4,2,pkg44,52.0,57.0,64,1000.0,80,62,7,18
8,48,dn13,5,pkg49,55.0,64.0,75,1000.0,60.0,55.0,11,5.0
8,54,dn7,3,pkg50,63.0,69.0,78,1000.0,68.0,63.0,9,5.0
8,56,dn11,4,pkg48,54.0,59.0,65,1000.0,88,72,6,16
8,57,dn3,1,pkg52,65.0,70.0,81,1000.0,71.0,65.0,11,6.0
8,58,dn5,2,pkg51,63.0,68.0,79,1000.0,88,73,11,15
8,66,dn12,4,pkg55,70.0,75.0,86,1000.0,128,97,11,31
8,66,dn13,5,pkg56,75.0,83.0,91,1000.0,84,75,8,9
8,67,dn14,5,pkg57,74.0,84.0,94,1000.0,80.0,74.0,10,6.0
8,69,dn7,3,pkg59,76.0,82.0,90,1000.0,80.0,76.0,8,4.0
8,71,dn1,1,pkg58,76.0,82.0,88,1000.0,103,87,6,16
8,71,dn3,1,pkg53,68.0,78.0,89,1000.0,107,89,11,18
8,72,dn8,3,pkg60,81.0,91.0,102,1000.0,126,99,11,27
8,74,dn9,3,pkg61,82.0,89.0,93,1000.0,92,83,4,9
8,76,dn6,2,pkg54,72.0,79.0,81,1000.0,92,84,2,8
8,76,dn15,5,pkg62,86.0,96.0,102,1000.0,94.0,86.0,6,8.0
8,77,dn2,1,pkg63,83.0,90.0,94,1000.0,97,87,4,10
8,80,dn4,2,pkg64,87.0,96.0,103,1000.0,94,87,7,7
8,83,dn7,3,pkg66,93.0,99.0,108,1000.0,95.0,93.0,9,2.0
8,84,dn10,4,pkg65,90.0,97.0,104,1000.0,106,95,7,11
8,86,dn13,5,pkg67,95.0,104.0,110,1000.0,100.0,95.0,6,5.0
8,88,dn5,2,pkg68,95.0,101.0,104,1000.0,102,95,3,7
8,92,dn6,2,pkg70,99.0,108.0,118,1000.0,103.0,99.0,10,4.0
8,92,dn9,3,pkg69,98.0,108.0,119,1000.0,118,105,11,13
8,93,dn14,5,pkg71,101.0,111.0,119,1000.0,111,102,8,9
8,94,dn4,2,pkg72,103.0,112.0,113,1000.0,140,117,1,23
8,95,dn11,4,pkg73,103.0,112.0,118,1000.0,123,109,6,14
8,97,dn2,1,pkg75,103.0,110.0,114,1000.0,111,104,4,7
9,0,dn1,1,pkg7,9.0,14.0,18,1000.0,17.0,9.0,4,8.0
9,0,dn2,1,pkg5,6.0,11.0,19,1000.0,9.0,6.0,8,3.0
9,0,dn3,1,pkg21,8.0,17.0,21,1000.0,13.0,8.0,4,5.0
9,0,dn4,2,pkg1,7.0,12.0,17,1000.0,18,9,5,9
9,0,dn5,2,pkg22,6.0,16.0,18,1000.0,32,16,2,16
9,0,dn6,2,pkg6,7.0,14.0,19,1000.0,24,12,5,12
9,0,dn7,3,pkg20,6.0,14.0,18,1000.0,18,9,4,9
9,0,dn8,3,pkg11,9.0,15.0,20,1000.0,13.0,9.0,5,4.0
9,0,dn9,3,pkg17,7.0,17.0,20,1000.0,22,11,3,11
9,0,dn10,4,pkg13,9.0,14.0,17,1000.0,30,15,3,15
9,0,dn11,4,pkg10,8.0,16.0,19,1000.0,34,17,3,17
9,0,dn12,4,pkg12,9.0,14.0,21,1000.0,52,26,7,26
9,0,dn13,5,pkg3,6.0,15.0,21,1000.0,20,10,6,10
9,0,dn14,5,pkg19,9.0,18.0,21,1000.0,11.0,9.0,3,2.0
9,0,dn15,5,pkg18,9.0,19.0,23,1000.0,12.0,9.0,4,3.0
9,9,dn2,1,pkg15,10.0,20.0,22,1000.0,21,15,2,6
9,11,dn14,5,pkg23,12.0,21.0,24,1000.0,19,15,3,4
9,12,dn15,5,pkg2,10.0,19.0,27,1000.0,34,23,8,11
9,13,dn3,1,pkg26,13.0,18.0,25,1000.0,31,22,7,9
9,13,dn8,3,pkg4,9.0,17.0,23,1000.0,49,31,6,18
9,17,dn1,1,pkg8,10.0,20.0,27,1000.0,37,27,7,10
9,18,dn4,2,pkg27,16.0,24.0,30,1000.0,50,34,6,16
9,18,dn7,3,pkg24,13.0,22.0,23,1000.0,34,26,1,8
9,19,dn14,5,pkg32,25.0,30.0,36,1000.0,30.0,25.0,6,5.0
9,20,dn13,5,pkg33,28.0,35.0,41,1000.0,34.0,28.0,6,6.0
9,21,dn2,1,pkg28,18.0,23.0,33,1000.0,39,30,10,9
9,22,dn9,3,pkg35,29.0,39.0,41,1000.0,38,30,2,8
9,24,dn6,2,pkg30,20.0,30.0,32,1000.0,68,46,2,22
9,30,dn10,4,pkg34,26.0,33.0,35,1000.0,66,48,2,18
9,30,dn14,5,pkg31,24.0,34.0,44,1000.0,58,44,10,14
9,31,dn3,1,pkg36,30.0,38.0,43,1000.0,47,39,5,8
9,32,dn5,2,pkg37,31.0,37.0,40,1000.0,54,43,3,11
9,34,dn7,3,pkg40,39.0,44.0,50,1000.0,46,40,6,6
9,34,dn11,4,pkg38,33.0,39.0,43,1000.0,56,45,4,11
9,37,dn1,1,pkg39,41.0,51.0,62,1000.0,87,62,11,25
9,40,dn9,3,pkg42,48.0,57.0,63,1000.0,53.0,48.0,6,5.0
9,43,dn2,1,pkg44,50.0,60.0,65,1000.0,59,51,5,8
9,47,dn3,1,pkg45,54.0,64.0,71,1000.0,67,57,7,10
9,47,dn7,3,pkg47,52.0,60.0,71,1000.0,83,65,11,18
9,48,dn13,5,pkg48,54.0,60.0,68,1000.0,59.0,54.0,8,5.0
9,49,dn8,3,pkg49,56.0,61.0,72,1000.0,89,69,11,20
9,50,dn4,2,pkg41,45.0,54.0,60,1000.0,68,59,6,9
9,50,dn15,5,pkg50,59.0,67.0,75,1000.0,72,61,8,11
9,52,dn12,4,pkg46,53.0,58.0,68,1000.0,90,71,10,19
9,53,dn9,3,pkg51,62.0,70.0,77,1000.0,66.0,62.0,7,4.0
9,54,dn5,2,pkg43,52.0,60.0,70,1000.0,96,75,10,21
9,58,dn14,5,pkg52,58.0,66.0,69,1000.0,62,60,3,2
9,59,dn2,1,pkg53,62.0,68.0,72,1000.0,81,70,4,11
9,59,dn11,4,pkg55,68.0,77.0,88,1000.0,71.0,68.0,11,3.0
9,62,dn13,5,pkg58,71.0,78.0,87,1000.0,86,74,9,12
9,64,dn14,5,pkg59,69.0,75.0,83,1000.0,78,71,8,7
9,66,dn9,3,pkg54,64.0,70.0,76,1000.0,82,74,6,8
9,66,dn10,4,pkg56,65.0,73.0,78,1000.0,92,79,5,13
9,67,dn3,1,pkg61,73.0,78.0,82,1000.0,87,77,4,10
9,68,dn4,2,pkg60,73.0,78.0,80,1000.0,100,84,2,16
9,68,dn6,2,pkg57,67.0,77.0,85,1000.0,102,85,8,17
9,71,dn11,4,pkg62,75.0,82.0,88,1000.0,107,89,6,18
9,72,dn15,5,pkg63,75.0,82.0,92,1000.0,100,86,10,14
9,78,dn14,5,pkg67,83.0,92.0,93,1000.0,84.0,83.0,1,1.0
9,81,dn2,1,pkg66,84.0,89.0,92,1000.0,101,91,3,10
9,82,dn9,3,pkg69,85.0,91.0,95,1000.0,98,90,4,8
9,83,dn7,3,pkg64,82.0,91.0,99,1000.0,109,96,8,13
9,84,dn14,5,pkg65,80.0,89.0,100,1000.0,112,98,11,14
9,86,dn13,5,pkg71,92.0,98.0,104,1000.0,97.0,92.0,6,5.0
9,87,dn1,1,pkg70,91.0,101.0,111,1000.0,117,102,10,15
9,89,dn8,3,pkg68,85.0,95.0,99,1000.0,97,93,4,4
9,90,dn3,1,pkg73,97.0,105.0,116,1000.0,99.0,97.0,11,2.0
9,96,dn5,2,pkg75,101.0,108.0,117,1000.0,128,112,9,16
9,97,dn8,3,pkg72,92.0,98.0,105,1000.0,117,107,7,10
9,97,dn10,4,pkg77,102.0,112.0,119,1000.0,141,119,7,22
9,97,dn13,5,pkg74,100.0,105.0,110,1000.0,111,104,5,7
9,98,dn9,3,pkg76,106.0,115.0,118,1000.0,113.0,106.0,3,7.0
9,99,dn12,4,pkg78,109.0,116.0,123,1000.0,118.0,109.0,7,9.0
10,0,dn1,1,pkg3,5.0,12.0,14,1000.0,20,10,2,10
10,0,dn2,1,pkg1,7.0,12.0,18,1000.0,16,8,6,8
10,0,dn3,1,pkg9,8.0,15.0,23,1000.0,13.0,8.0,8,5.0
10,0,dn4,2,pkg15,5.0,10.0,13,1000.0,28,14,3,14
10,0,dn5,2,pkg20,5.0,13.0,17,1000.0,32,16,4,16
10,0,dn6,2,pkg18,9.0,17.0,19,1000.0,28,14,2,14
10,0,dn7,3,pkg12,5.0,14.0,18,1000.0,8.0,5.0,4,3.0
10,0,dn8,3,pkg16,7.0,15.0,20,1000.0,20,10,5,10
10,0,dn9,3,pkg5,10.0,15.0,21,1000.0,14.0,10.0,6,4.0
10,0,dn10,4,pkg19,5.0,11.0,17,1000.0,38,19,6,19
10,0,dn11,4,pkg4,9.0,16.0,20,1000.0,18,9,4,9
10,0,dn12,4,pkg14,9.0,16.0,22,1000.0,26,13,6,13
10,0,dn13,5,pkg10,8.0,18.0,22,1000.0,11.0,8.0,4,3.0
10,0,dn14,5,pkg2,8.0,17.0,23,1000.0,18,9,6,9
10,0,dn15,5,pkg21,10.0,19.0,27,1000.0,16.0,10.0,8,6.0
10,8,dn7,3,pkg13,8.0,14.0,23,1000.0,44,26,9,18
10,11,dn13,5,pkg25,16.0,21.0,30,1000.0,23,17,9,6
10,13,dn3,1,pkg6,9.0,17.0,25,1000.0,41,27,8,14
10,14,dn9,3,pkg17,7.0,17.0,24,1000.0,32,23,7,9
10,16,dn2,1,pkg28,18.0,23.0,25,1000.0,32,24,2,8
10,16,dn15,5,pkg27,15.0,25.0,32,1000.0,24,20,7,4
10,18,dn11,4,pkg24,15.0,22.0,24,1000.0,48,33,2,15
10,18,dn14,5,pkg26,18.0,28.0,39,1000.0,48,33,11,15
10,20,dn1,1,pkg29,22.0,27.0,33,1000.0,46,33,6,13
10,23,dn8,3,pkg34,33.0,42.0,50,1000.0,35.0,33.0,8,2.0
10,23,dn13,5,pkg31,25.0,32.0,41,1000.0,43,33,9,10
10,24,dn15,5,pkg32,25.0,33.0,41,1000.0,28,26,8,2
10,26,dn12,4,pkg30,26.0,33.0,37,1000.0,42,34,4,8
10,28,dn4,2,pkg35,32.0,40.0,44,1000.0,60,44,4,16
10,28,dn6,2,pkg37,37.0,43.0,50,1000.0,64,46,7,18
10,28,dn15,5,pkg36,35.0,40.0,51,1000.0,50,39,11,11
10,32,dn2,1,pkg33,28.0,35.0,40,1000.0,60,46,5,14
10,32,dn5,2,pkg39,37.0,46.0,56,1000.0,50,41,10,9
10,38,dn10,4,pkg40,40.0,49.0,56,1000.0,56,47,7,9
10,39,dn8,3,pkg42,47.0,54.0,64,1000.0,65,52,10,13
10,40,dn9,3,pkg43,48.0,58.0,64,1000.0,62,51,6,11
10,41,dn3,1,pkg38,35.0,45.0,51,1000.0,69,55,6,14
10,43,dn13,5,pkg44,51.0,56.0,62,1000.0,59,51,6,8
10,44,dn7,3,pkg45,50.0,56.0,67,1000.0,54.0,50.0,11,4.0
10,45,dn12,4,pkg46,55.0,64.0,74,1000.0,75,60,10,15
10,49,dn1,1,pkg47,56.0,66.0,73,1000.0,67,58,7,9
10,50,dn5,2,pkg41,47.0,54.0,58,1000.0,72,61,4,11
10,51,dn14,5,pkg48,60.0,67.0,78,1000.0,79,65,11,14
10,54,dn11,4,pkg49,59.0,69.0,79,1000.0,66,60,10,6
10,59,dn7,3,pkg51,64.0,73.0,82,1000.0,81,70,9,11
10,60,dn2,1,pkg50,65.0,75.0,82,1000.0,80,70,7,10
10,60,dn4,2,pkg52,65.0,72.0,74,1000.0,76,68,2,8
10,65,dn8,3,pkg54,71.0,76.0,82,1000.0,76.0,71.0,6,5.0
10,67,dn1,1,pkg53,70.0,79.0,85,1000.0,103,85,6,18
10,67,dn13,5,pkg55,74.0,82.0,91,1000.0,83,75,9,8
10,68,dn6,2,pkg56,73.0,81.0,90,1000.0,112,90,9,22
10,69,dn3,1,pkg57,75.0,82.0,88,1000.0,80.0,75.0,6,5.0
10,70,dn10,4,pkg58,77.0,83.0,87,1000.0,100,85,4,15
10,71,dn9,3,pkg59,80.0,86.0,93,1000.0,82.0,80.0,7,2.0
10,72,dn5,2,pkg60,81.0,89.0,97,1000.0,130,101,8,29
10,73,dn11,4,pkg61,79.0,88.0,93,1000.0,99,86,5,13
10,78,dn4,2,pkg62,88.0,97.0,105,1000.0,110,94,8,16
